AMNF,20210311,2.76,2.84,2.6999,2.6999,43800
AMNL,20210311,0.0468,0.05,0.0351,0.045,3200700
AMNP,20210311,0.0289,0.055,0.0289,0.055,52000
AMPYW,20210311,0.036,0.05,0.036,0.038,4700
AMRZF,20210311,0.122,0.1256,0.122,0.1256,7300
AMSIY,20210311,0.145,0.145,0.145,0.145,500
AMSLF,20210311,0.0158,0.019,0.0158,0.018,227500
AMSSY,20210311,10.2,10.49,10.165,10.49,4800
AMSYF,20210311,25.75,26.3,25.75,26.3,20200
AMTY,20210311,0.08,0.085,0.079,0.085,214300
AMVMF,20210311,39.49,39.64,38.75,39.64,300
AMWK,20210311,0.147,0.147,0.1135,0.119,1500
AMXEF,20210311,2.3823,2.44,2.33,2.39,58400
AMXVF,20210311,0.725,0.725,0.725,0.725,400
AMYZF,20210311,1.35,1.4,1.303,1.38,717900
ANAS,20210311,0.0461,0.0461,0.0461,0.0461,700
ANCTF,20210311,32.9556,32.9556,32.8641,32.88,400
ANCUF,20210311,32.8838,32.8838,32.55,32.6505,13600
ANDC,20210311,18.65,18.65,18.6,18.6,19700
ANDD,20210311,0.0087,0.0087,0.0066,0.0087,952400
ANDI,20210311,0.0006,0.0008,0.0005,0.0006,16044300
ANDR,20210311,0.0751,0.0873,0.0682,0.085,607400
ANFGF,20210311,24.1775,24.1775,24.06,24.06,600
ANFIF,20210311,3.85,4.1,2.6,3.75,8600
ANGPY,20210311,23.2,23.42,22.9,23.23,33000
ANGUF,20210311,0.0675,0.0675,0.0675,0.0675,900
ANGVF,20210311,0.6154,0.6154,0.6154,0.6154,500
ANKOF,20210311,0.0402,0.0402,0.0402,0.0402,24000
ANLBF,20210311,0.1843,0.1843,0.1843,0.1843,1000
ANLDF,20210311,0.0838,0.0841,0.0796,0.0841,5700
ANNSF,20210311,175.23,175.23,170.51,170.51,100
ANPCY,20210311,15,15,13,13,300
ANPDY,20210311,400.23,411.1,400.23,409.52,1000
ANPFF,20210311,0.03,0.03,0.03,0.03,100
ANTH,20210311,0.0849,0.0895,0.065,0.08,167100
ANTI,20210311,0.011,0.011,0.011,0.011,500
ANXGF,20210311,0.631,0.631,0.615,0.6188,16900
ANYYY,20210311,17.4,17.43,17.27,17.28,67200
ANZBY,20210311,22.01,22.17,21.838,22.14,11200
ANZFF,20210311,1.29,1.29,1.27,1.27,1500
AOIFF,20210311,0.9851,1,0.9759,0.9892,102300
AOLS,20210311,0.012,0.012,0.0088,0.0095,69900
AOMFF,20210311,52.03,52.26,51.33,51.33,100
AONNY,20210311,29.215,29.215,29.215,29.215,300
AOREF,20210311,300,300,300,300,100
AOTVF,20210311,0.91,0.9158,0.8701,0.878,99800
AOXG,20210311,0.016,0.016,0.0111,0.0111,22300
AOXY,20210311,0.1302,0.1949,0.1301,0.1301,12500
APAAF,20210311,0.51,0.5211,0.495,0.496,118600
APAJF,20210311,7.3445,7.3445,7.3445,7.3445,300
APCOF,20210311,0.0532,0.0532,0.0532,0.0532,700
APCX,20210311,4,4,3.9,4,900
APELY,20210311,28.266,28.266,28.266,28.266,400
APEMY,20210311,43.11,43.11,43.11,43.11,200
APEOF,20210311,0.05,0.05,0.05,0.05,96500
APEX,20210311,1.97,2.15,1.85,1.85,4600
APGI,20210311,0.037,0.037,0.0161,0.019,192800
APGMF,20210311,0.555,0.555,0.48,0.5076,106200
APGOF,20210311,0.3767,0.3767,0.3767,0.3767,100
APLD,20210311,0.2199,0.2199,0.18,0.18,7200
APLIF,20210311,0.82,0.829,0.81,0.813,10900
APMFF,20210311,0.225,0.23,0.2109,0.2275,11200
APNHY,20210311,10.2,10.2,10.2,10.2,3600
APPEF,20210311,13.65,13.99,13.65,13.99,2400
APPZ,20210311,0.0005,0.0007,0.0005,0.0006,35195900
APQT,20210311,0.08,0.12,0.08,0.09,259700
APRDM,20210311,109.9,109.9,109.9,109.9,100
APRDN,20210311,101,101,101,101,100
APRU,20210311,0.0093,0.0099,0.0085,0.0088,20547300
APSI,20210311,0.1205,0.1388,0.1021,0.1386,138600
APTL,20210311,57,57,56.5,56.5,400
APTPF,20210311,2.3,2.35,2.3,2.35,3100
APTY,20210311,0.0029,0.0032,0.0026,0.0027,23036800
APVNF,20210311,0.0001,0.0001,0.0001,0.0001,1500
APVS,20210311,0.005,0.0065,0.0047,0.0047,41100
APWL,20210311,0.0028,0.0028,0.0028,0.0028,33900
APYI,20210311,0.07,0.07,0.07,0.07,2000
APYP,20210311,0.0035,0.0036,0.0029,0.003,86611000
AQARF,20210311,0.0765,0.0765,0.0765,0.0765,200
AQSP,20210311,7.76,8.53,7.76,8.5,1100
AQSZF,20210311,0.1759,0.1759,0.169,0.169,700
ARAFF,20210311,0.16,0.163,0.15,0.1556,111800
ARAO,20210311,0.35,0.45,0.35,0.45,3300
ARAT,20210311,1.1,1.4,0.9,1.17,16600
ARBKF,20210311,3.5,3.5,3.16,3.35,2748000
ARBV,20210311,17.6,17.85,17.5,17.85,1500
ARCW,20210311,0.95,0.95,0.8575,0.95,9100
AREB,20210311,0.05,0.054,0.05,0.054,30400
ARECW,20210311,3.2,3.24,3.2,3.24,500
ARESF,20210311,8.53,8.535,8.325,8.3395,16700
AREVF,20210311,0.1868,0.1945,0.1868,0.1945,9200
ARFXF,20210311,0.1002,0.1076,0.0953,0.1075,117700
ARGGY,20210311,27.155,27.375,27.1,27.21,4200
ARGKF,20210311,12.57,12.57,12.57,12.57,500
ARGQ,20210311,0.0116,0.0116,0.0085,0.0109,10360200
ARGTF,20210311,4.4246,4.4246,4.1387,4.2,33400
ARGW,20210311,0.004,0.004,0.004,0.004,400
ARGYF,20210311,1.2787,1.2787,1.2547,1.2547,6300
ARHH,20210311,1.48,1.5339,1.47,1.485,25600
ARHOF,20210311,8.517,8.517,8.517,8.517,800
ARHTF,20210311,0.2466,0.2483,0.2426,0.2426,67500
ARHVF,20210311,0.47,0.483,0.465,0.483,6100
ARKAF,20210311,118.5,118.5,118.5,118.5,300
ARKAY,20210311,118.7,120.25,118.7,120.25,1300
ARMZF,20210311,10.355,10.37,10.326,10.326,15100
ARNGF,20210311,1.62,1.66,1.61,1.66,137800
ARNI,20210311,0.0031,0.0047,0.0031,0.0044,118000
ARREF,20210311,0.8078,0.8176,0.8,0.8176,11300
ARRRF,20210311,0.395,0.395,0.39,0.39,3000
ARRXF,20210311,0.8099,0.8099,0.71,0.79,13100
ARSC,20210311,0.13,0.13,0.12,0.12,5300
ARSMF,20210311,0.465,0.465,0.42,0.44,436800
ARSN,20210311,0.0031,0.0032,0.0026,0.0029,14668200
ARTH,20210311,0.1675,0.18,0.155,0.165,580300
ARTM,20210311,0.08,0.08,0.0446,0.049,109200
ARTR,20210311,0.0004,0.0005,0.0004,0.0005,1476500
ARTTF,20210311,0.06,0.06,0.06,0.06,20000
ARUXF,20210311,0.125,0.125,0.125,0.125,4000
ARWD,20210311,0.002,0.002,0.0018,0.0018,400000
ARXRF,20210311,0.0781,0.1,0.0781,0.0867,209200
ARYC,20210311,0.0015,0.0016,0.0011,0.0016,945000
ARZGY,20210311,10.01,10.01,10.01,10.01,1400
ARZTY,20210311,0.44,0.46,0.44,0.46,63300
ASAGF,20210311,0.8925,0.918,0.8925,0.918,2800
ASAIF,20210311,1.2318,1.24,1.23,1.24,800
ASAPF,20210311,0.7124,0.7124,0.651,0.6854,9800
ASAZF,20210311,28.16,28.16,27.894,27.894,800
ASAZY,20210311,13.97,14.06,13.938,14.06,83100
ASBFY,20210311,33.43,33.52,33.32,33.48,5100
ASBRF,20210311,44.166,44.166,44.166,44.166,100
ASCC,20210311,0.0203,0.0203,0.0203,0.0203,700
ASCKD,20210311,0.15,0.1832,0.15,0.1832,8800
ASCN,20210311,75.3,75.3,75.3,75.3,100
ASDN,20210311,4.95,5.05,4.6,4.8,69900
ASDZF,20210311,0.0655,0.0655,0.0655,0.0655,10000
ASEKY,20210311,36.01,36.34,36.01,36.309,3800
ASFX,20210311,0.0011,0.0011,0.0008,0.0011,4942400
ASGLY,20210311,8.045,8.19,7.93,7.955,3100
ASGXF,20210311,0.005,0.005,0.0041,0.0041,30600
ASHTF,20210311,57.64,58,57.64,57.64,400
ASHTY,20210311,237.32,240.5,237.32,239.05,5000
ASKDF,20210311,0.3941,0.4511,0.3835,0.4511,54600
ASKE,20210311,0.0007,0.0008,0.0006,0.0006,22247600
ASKH,20210311,0.0471,0.0471,0.0471,0.0471,1000
ASLRF,20210311,0.0149,0.018,0.0127,0.018,118800
ASMIY,20210311,259.04,259.04,255.5,259.04,400
ASMLF,20210311,548,555.71,541,541,600
ASMMF,20210311,3.99,3.99,3.99,3.99,800
ASMVY,20210311,38.835,39.09,38.77,39.09,5400
ASNB,20210311,0.024,0.037,0.024,0.037,1027600
ASOMY,20210311,75.11,75.11,75.11,75.11,700
ASPCF,20210311,0.038,0.0495,0.038,0.0432,15000
ASPD,20210311,1.28,1.28,1.25,1.25,400
ASPR,20210311,0.0001,0.0001,0.0001,0.0001,10000
ASPT,20210311,0.0045,0.0045,0.0035,0.0035,39500
ASPZ,20210311,0.031,0.036,0.031,0.032,179800
ASRAF,20210311,0.344,0.344,0.344,0.344,100
ASRE,20210311,1.76,1.9,1.76,1.9,700
ASTI,20210311,0.055,0.055,0.049,0.0509,95178800
ASWRF,20210311,0.048,0.052,0.0479,0.052,5200
ASXFF,20210311,53.89,53.89,53.89,53.89,100
ASXFY,20210311,52.95,54.34,52.94,54.34,5300
ASXSF,20210311,0.44,0.44,0.4179,0.43,74300
ATADF,20210311,0.1401,0.1484,0.1397,0.1484,9600
