CHFZAR,20210311,16.1866,16.2216,15.9835,16.0222,0
CLPEUR,20210311,0.0012,0.0012,0.0012,0.0012,0
CLPGBP,20210311,0.001,0.001,0.001,0.001,0
CLPUSD,20210311,0.0014,0.0014,0.0014,0.0014,0
CNHHKD,20210311,1.1943,1.1976,1.1931,1.1969,0
CNHIDR,20210311,2223,2226,2223,2224,0
CNHINR,20210311,11.203,11.214,11.203,11.213,0
CNHJPY,20210311,16.6761,16.749,16.6726,16.7457,0
CNHKRW,20210311,175.3,175.4,175.2,175.2,0
CNHPHP,20210311,7.4592,7.4725,7.4592,7.4725,0
CNHTHB,20210311,4.725,4.728,4.725,4.725,0
CNHTWD,20210311,4.36,4.36,4.35,4.35,0
CNYAUD,20210311,0.1986,0.1991,0.1976,0.1977,0
CNYBGN,20210311,0.2519,0.252,0.2512,0.2512,0
CNYCAD,20210311,0.1939,0.1942,0.1928,0.1929,0
CNYCHF,20210311,0.1429,0.1433,0.1422,0.1424,0
CNYDKK,20210311,0.9584,0.9584,0.9554,0.9554,0
CNYEUR,20210311,0.1289,0.1289,0.1285,0.1285,0
CNYGBP,20210311,0.1105,0.1105,0.1101,0.1102,0
CNYHKD,20210311,1.1934,1.1989,1.1922,1.1942,0
CNYJPY,20210311,16.647,16.708,16.646,16.689,0
CNYKRW,20210311,174.71,175.23,173.83,173.87,0
CNYMYR,20210311,0.6318,0.6339,0.6318,0.6336,0
CNYNZD,20210311,0.2136,0.2142,0.2127,0.2129,0
CNYUSD,20210311,0.1537,0.1542,0.1537,0.154,0
CNYZAR,20210311,2.3134,2.3225,2.2747,2.2803,0
COPDKK,20210311,0.0017,0.0017,0.0017,0.0017,0
CRCGBP,20210311,0.0012,0.0012,0.0012,0.0012,0
CYPZAR,20210311,30.681,30.746,30.284,30.323,0
CZKCHF,20210311,0.0423,0.0424,0.0421,0.0423,0
CZKDKK,20210311,0.2833,0.2842,0.2831,0.2838,0
CZKEUR,20210311,0.0381,0.0382,0.0381,0.0382,0
CZKJPY,20210311,4.929,4.9672,4.9245,4.9644,0
CZKMXN,20210311,0.9496,0.9508,0.9418,0.9421,0
CZKNOK,20210311,0.383,0.3863,0.3822,0.3845,0
CZKPLN,20210311,0.1744,0.1751,0.1741,0.1748,0
CZKSEK,20210311,0.3854,0.3878,0.3853,0.3866,0
CZKUSD,20210311,0.0454,0.0458,0.0454,0.0457,0
DJFGBP,20210311,0.004,0.004,0.004,0.004,0
DKKAED,20210311,0.5882,0.5911,0.5882,0.5911,0
DKKAUD,20210311,0.2072,0.2075,0.2065,0.2069,0
DKKBGN,20210311,0.2621,0.2629,0.262,0.262,0
DKKBRL,20210311,0.9098,0.9128,0.8906,0.8924,0
DKKCAD,20210311,0.2023,0.2026,0.2018,0.2019,0
DKKCHF,20210311,14.91,14.927,14.832,14.902,0
DKKCNY,20210311,1.042,1.0449,1.041,1.0449,0
DKKCOP,20210311,573.95,573.95,571.09,571.09,0
DKKCZK,20210311,3.524,3.526,3.513,3.519,0
DKKEUR,20210311,0.1345,0.1345,0.1344,0.1345,0
DKKGBP,20210311,0.1151,0.1154,0.1149,0.1152,0
DKKHKD,20210311,1.2451,1.2511,1.2435,1.2505,0
DKKHUF,20210311,49.297,49.297,49.004,49.071,0
DKKINR,20210311,11.6618,11.7188,11.6554,11.7072,0
DKKISK,20210311,20.433,20.594,20.415,20.594,0
DKKJPY,20210311,17.3799,17.497,17.3784,17.4936,0
DKKMXN,20210311,3.3519,3.3534,3.3175,3.3217,0
DKKMYR,20210311,0.657,0.6609,0.657,0.6607,0
DKKNOK,20210311,1.3517,1.3602,1.3477,1.355,0
DKKNZD,20210311,0.2228,0.2233,0.222,0.2228,0
DKKPHP,20210311,7.7618,7.7905,7.7611,7.7854,0
DKKPKR,20210311,25.179,25.353,25.104,25.332,0
DKKPLN,20210311,0.6152,0.6167,0.6136,0.6158,0
DKKSEK,20210311,1.3595,1.3648,1.3569,1.3614,0
DKKSGD,20210311,0.2155,0.216,0.2152,0.2159,0
DKKTHB,20210311,4.9238,4.9329,4.9009,4.921,0
DKKTRY,20210311,1.2013,1.2123,1.1935,1.203,0
DKKTWD,20210311,4.5276,4.5276,4.5224,4.5259,0
DKKUAH,20210311,4.4333,4.462,4.4306,4.462,0
DKKUSD,20210311,0.1604,0.1612,0.1602,0.1611,0
DKKZAR,20210311,2.4133,2.4199,2.3826,2.3866,0
DOPGBP,20210311,0.0125,0.0125,0.0124,0.0124,0
DZDEUR,20210311,0.0063,0.0063,0.0063,0.0063,0
DZDUSD,20210311,0.0075,0.0075,0.0075,0.0075,0
EGPEUR,20210311,0.0533,0.0533,0.053,0.0531,0
EGPJPY,20210311,6.885,6.913,6.879,6.902,0
EGPPKR,20210311,9.976,9.997,9.974,9.996,0
EGPUSD,20210311,0.0635,0.0637,0.0634,0.0636,0
ETBGBP,20210311,0.0178,0.0178,0.0176,0.0176,0
EURAED,20210311,4.378,4.4,4.377,4.4,0
EURAFN,20210311,93.22,93.62,93.22,93.62,0
EURALL,20210311,123.23,123.23,123.13,123.13,0
EURAMD,20210311,625.14,629.59,625.14,629.59,0
EURARS,20210311,108.0793,108.7479,108.0793,108.7479,0
EURAUD,20210311,1.5413,1.5431,1.5354,1.5385,0
EURBBD,20210311,2.3989,2.4136,2.3989,2.4136,0
EURBDT,20210311,100.703,101.322,100.703,101.322,0
EURBGN,20210311,1.9493,1.955,1.9482,1.9486,0
EURBHD,20210311,0.4467,0.4504,0.4465,0.4489,0
EURBIF,20210311,2311.59,2325.94,2311.59,2325.94,0
EURBND,20210311,1.6002,1.6013,1.6002,1.6013,0
EURBOB,20210311,8.2027,8.2412,8.2027,8.2412,0
EURBRL,20210311,6.76,6.7843,6.6254,6.6325,0
EURBSD,20210311,1.1886,1.1959,1.1886,1.1959,0
EURBWP,20210311,13.2527,13.2527,13.1651,13.1651,0
EURBZD,20210311,2.3948,2.4095,2.3948,2.4095,0
EURCAD,20210311,1.5046,1.5066,1.5006,1.5017,0
EURCHF,20210311,1.1088,1.1101,1.1053,1.1082,0
EURCLP,20210311,871.48,871.48,859.29,859.29,0
EURCNH,20210311,7.7496,7.7713,7.7473,7.765,0
EURCNY,20210311,7.7465,7.7696,7.7428,7.7683,0
EURCOP,20210311,4259,4259,4238,4238,0
EURCRC,20210311,725.85,729.72,725.85,729.72,0
EURCUP,20210311,28.536,28.712,28.536,28.712,0
EURCZK,20210311,26.204,26.2257,26.1297,26.17,0
EURDJF,20210311,211.5,212.8,211.5,212.8,0
EURDKK,20210311,7.436,7.4364,7.4351,7.4361,0
EURDOP,20210311,68.425,68.761,68.425,68.761,0
EURDZD,20210311,158.586,159.265,158.586,159.049,0
EUREGP,20210311,18.73,18.81,18.729,18.784,0
EURETB,20210311,48.2111,48.5458,48.2111,48.5458,0
EURFJD,20210311,2.422,2.4324,2.4179,2.4242,0
EURGBP,20210311,0.856,0.8582,0.8548,0.8565,0
EURGHS,20210311,6.8238,6.8657,6.8238,6.8657,0
EURGMD,20210311,61.033,61.353,61.033,61.324,0
EURGNF,20210311,12043.6,12105,12043.6,12105,0
